NAID,doc_type,model,prompt,CER
28941795,Form,Gemini Flash-Lite,Expert,0.16410256410256407
28960409,Form,Gemini Flash-Lite,Expert,1.0
28938572,Memo,Gemini Flash-Lite,Expert,0.0157384987893462
28930793,Memo,Gemini Flash-Lite,Expert,0.0529327610872675
28997563,Image/Map,Gemini Flash-Lite,Expert,0.0519480519480519
28952995,Form,Gemini Flash-Lite,Expert,0.05463474524248
28952481,Memo,Gemini Flash-Lite,Expert,0.3010204081632653
28955301,Memo,Gemini Flash-Lite,Expert,0.0200501253132832
28965919,Form,Gemini Flash-Lite,Expert,0.09940614510715202
28978886,Form,Gemini Flash-Lite,Expert,0.18770491803278688
28930330,Memo,Gemini Flash-Lite,Expert,0.0445344129554655
28991349,Form,Gemini Flash-Lite,Expert,0.158430024351812
28992015,Summary Table,Gemini Flash-Lite,All,0.3505477308294209
28973130,Memo,Gemini Flash-Lite,All,0.03731570147438815
28997059,Image/Map,Gemini Flash-Lite,All,1.0
28982089,Memo,Gemini Flash-Lite,All,0.06271499352021037
28974641,Form,Gemini Flash-Lite,All,0.050700220788782044
28989706,Memo,Gemini Flash-Lite,All,0.06475529956524016
28993832,Form,Gemini Flash-Lite,All,0.43358702258541154
29000943,Form,Gemini Flash-Lite,All,0.17229729729729729
28921378,Summary Table,Gemini Flash-Lite,All,0.07135509852286068
28992946,Form,Gemini Flash-Lite,All,0.2630930375847196
28976636,Article,Gemini Flash-Lite,All,0.7125418295065793
29000999,Image/Map,Gemini Flash-Lite,All,1.0
28970953,Form,Gemini Flash-Lite,All,0.07247759039324471
28966961,Form,Gemini Flash-Lite,All,0.14744351961950058
28988775,Memo,Gemini Flash-Lite,All,1.0
28945497,Form,Gemini Flash-Lite,All,0.04993534268377595
28968442,Others,Gemini Flash-Lite,All,0.015079574450664431
28995196,Image/Map,Gemini Flash-Lite,All,1.0
28974079,Memo,Gemini Flash-Lite,All,0.165504957015646
28991628,Memo,Gemini Flash-Lite,All,0.015156281736978035
28984715,Form,Gemini Flash-Lite,All,0.5508141799891176
28974853,Form,Gemini Flash-Lite,All,0.4711698268585162
28947331,Memo,Gemini Flash-Lite,All,0.459046315309149
28980153,Article,Gemini Flash-Lite,All,0.054761917446522895
28934561,Form,Gemini Flash-Lite,All,0.004307145566324323
28977491,Form,Gemini Flash-Lite,All,0.3171660896898913
28979792,Memo,Gemini Flash-Lite,All,0.34112168099929746
28984139,Form,Gemini Flash-Lite,All,0.31216704806413653
28994552,Form,Gemini Flash-Lite,All,0.4652648703498612
29000491,Form,Gemini Flash-Lite,All,1.0
28986666,Form,Gemini Flash-Lite,All,0.2290775618584026
28974530,Form,Gemini Flash-Lite,All,0.36449709443991113
28996954,Article,Gemini Flash-Lite,All,0.5791589870957322
28974433,Form,Gemini Flash-Lite,All,0.4012048192771085
28929660,Summary Table,Gemini Flash-Lite,All,0.09672669611507528
28937364,Memo,Gemini Flash-Lite,All,0.0018347872030380888
28992749,Form,Gemini Flash-Lite,All,0.003149490954369
28967347,Form,Gemini Flash-Lite,All,0.011846405228758135
28991590,Form,Gemini Flash-Lite,All,0.36356060145790603
28944238,Image/Map,Gemini Flash-Lite,All,0.3526004831363478
28972565,Memo,Gemini Flash-Lite,All,0.03344366004256493
28977736,Form,Gemini Flash-Lite,All,0.12877800712847345
28930868,Memo,Gemini Flash-Lite,All,0.020311587505504276
28976751,Memo,Gemini Flash-Lite,All,0.08548024838155631
28957510,Form,Gemini Flash-Lite,All,0.1365128736823915
28932150,Form,Gemini Flash-Lite,All,0.10490077120940167
28967725,Form,Gemini Flash-Lite,All,0.11243781094527357
28942941,Form,Gemini Flash-Lite,All,0.06457645764576454
28937540,Form,Gemini Flash-Lite,All,0.2526416959313338
28943901,Form,Gemini Flash-Lite,All,0.018371007693336747
28939621,Memo,Gemini Flash-Lite,All,0.023366882074367122
28942727,Form,Gemini Flash-Lite,All,0.09699805068226115
28931705,Memo,Gemini Flash-Lite,All,0.21799646062444694
28978074,Memo,Gemini Flash-Lite,All,0.10194794624150215
28951559,Form,Gemini Flash-Lite,All,0.0038126813116175894
28971645,Form,Gemini Flash-Lite,All,0.12913715885774746
28981950,Form,Gemini Flash-Lite,All,0.1985896890111449
28968489,Form,Gemini Flash-Lite,All,0.5590333587014782
28971456,Memo,Gemini Flash-Lite,All,
28964100,Article,Gemini Flash-Lite,All,0.5231978456197149
28937600,Memo,Gemini Flash-Lite,All,0.07727108215707562
28967827,Form,Gemini Flash-Lite,All,0.1275314723590585
28992103,Form,Gemini Flash-Lite,All,0.371283255086072
28993442,Form,Gemini Flash-Lite,All,0.15585058716519262
28950512,Memo,Gemini Flash-Lite,All,0.05926063817177141
28944179,Memo,Gemini Flash-Lite,All,0.7249724972497249
28973402,Form,Gemini Flash-Lite,All,0.019277953031896236
28978398,Image/Map,Gemini Flash-Lite,All,0.635722495165826
28961780,Memo,Gemini Flash-Lite,All,0.052498418722327606
28944035,Memo,Gemini Flash-Lite,All,0.06262626262626259
28998146,Form,Gemini Flash-Lite,All,0.05299257492978357
28934472,Form,Gemini Flash-Lite,All,0.016795865633074867
28936287,Memo,Gemini Flash-Lite,All,0.024348907698048202
28939248,Article,Gemini Flash-Lite,All,0.004854663511135311
28940961,Form,Gemini Flash-Lite,All,0.06304909560723514
28977130,Form,Gemini Flash-Lite,All,0.012843010654535046
28973982,Form,Gemini Flash-Lite,All,0.09966216216216213
28932295,Article,Gemini Flash-Lite,All,0.4898484008502215
28997081,Form,Gemini Flash-Lite,All,0.029744588963448435
28984028,Image/Map,Gemini Flash-Lite,All,0.8659003831417623
28984612,Memo,Gemini Flash-Lite,All,0.026976398907537124
28933052,Form,Gemini Flash-Lite,All,0.019237812855458756
28992561,Memo,Gemini Flash-Lite,All,
28997278,Form,Gemini Flash-Lite,All,0.04308340464686418
29000562,Memo,Gemini Flash-Lite,All,0.004754754754754745
28992462,Form,Gemini Flash-Lite,All,0.12612021857923494
28987698,Form,Gemini Flash-Lite,All,0.1878046197916733
28969412,Form,Gemini Flash-Lite,All,0.06927155371138766
28941795,Form,Gemini Flash-Lite,All,0.16459096459096456
28960409,Form,Gemini Flash-Lite,All,1.0
28938572,Memo,Gemini Flash-Lite,All,0.015065913370998076
28930793,Memo,Gemini Flash-Lite,All,0.05038944523923061
28997563,Image/Map,Gemini Flash-Lite,All,0.019583591012162404
28952995,Form,Gemini Flash-Lite,All,0.056885614896664584
28952481,Memo,Gemini Flash-Lite,All,0.29336734693877553
28955301,Memo,Gemini Flash-Lite,All,0.0200501253132832
28965919,Form,Gemini Flash-Lite,All,0.1019020569756433
28978886,Form,Gemini Flash-Lite,All,0.1844262295081967
28930330,Memo,Gemini Flash-Lite,All,0.0472334682860998
28991349,Form,Gemini Flash-Lite,All,0.17455460609199325
28992015,Summary Table,DeepSeek,Expert,0.3098591549295774
28973130,Memo,DeepSeek,Expert,0.035795713634290904
28997059,Image/Map,DeepSeek,Expert,1.0
28982089,Memo,DeepSeek,Expert,0.06714373670249774
28974641,Form,DeepSeek,Expert,0.049523809523809505
28989706,Memo,DeepSeek,Expert,0.0583941605839416
28993832,Form,DeepSeek,Expert,0.09573361082206029
29000943,Form,DeepSeek,Expert,0.1411411411411411
28921378,Summary Table,DeepSeek,Expert,0.07995158300941914
28992946,Form,DeepSeek,Expert,0.16779626206613263
28976636,Article,DeepSeek,Expert,0.5889411764705882
29000999,Image/Map,DeepSeek,Expert,1.0
28970953,Form,DeepSeek,Expert,0.07422046552481333
28966961,Form,DeepSeek,Expert,0.1403091557669441
28988775,Memo,DeepSeek,Expert,1.0
28945497,Form,DeepSeek,Expert,0.05207400775887794
28968442,Others,DeepSeek,Expert,0.011409812793895767
28995196,Image/Map,DeepSeek,Expert,1.0
28974079,Memo,DeepSeek,Expert,0.1595322258333225
28991628,Memo,DeepSeek,Expert,0.0319865319865319
28984715,Form,DeepSeek,Expert,0.15906026175242052
28974853,Form,DeepSeek,Expert,0.07761966364812413
28947331,Memo,DeepSeek,Expert,0.45379876796714574
28980153,Article,DeepSeek,Expert,0.055079908675799004
28934561,Form,DeepSeek,Expert,0.0041928721174004
28977491,Form,DeepSeek,Expert,0.08237913486005083
28979792,Memo,DeepSeek,Expert,0.3311102855225055
28984139,Form,DeepSeek,Expert,0.05451037144235402
28994552,Form,DeepSeek,Expert,0.13685547494874215
29000491,Form,DeepSeek,Expert,1.0
28986666,Form,DeepSeek,Expert,0.20566572379174183
28974530,Form,DeepSeek,Expert,0.09451476793248943
28996954,Article,DeepSeek,Expert,0.5342263730568281
28974433,Form,DeepSeek,Expert,0.20332579976337883
28929660,Summary Table,DeepSeek,Expert,0.08902480462113486
28937364,Memo,DeepSeek,Expert,0.026132404181184603
28992749,Form,DeepSeek,Expert,0.002636783124588
28967347,Form,DeepSeek,Expert,0.0085761827666846
28991590,Form,DeepSeek,Expert,0.0311493018259935
28944238,Image/Map,DeepSeek,Expert,0.0294117647058823
28972565,Memo,DeepSeek,Expert,0.030091287000859734
28977736,Form,DeepSeek,Expert,0.12945521596872497
28930868,Memo,DeepSeek,Expert,0.042014576648905434
28976751,Memo,DeepSeek,Expert,0.08521601268331347
28957510,Form,DeepSeek,Expert,0.0064800414722654
28932150,Form,DeepSeek,Expert,0.0626914304333659
28967725,Form,DeepSeek,Expert,0.0776119402985074
28942941,Form,DeepSeek,Expert,0.0633663366336633
28937540,Form,DeepSeek,Expert,0.309446362077941
28943901,Form,DeepSeek,Expert,0.0183767228177641
28939621,Memo,DeepSeek,Expert,0.0230389467910038
28942727,Form,DeepSeek,Expert,0.09286549707602336
28931705,Memo,DeepSeek,Expert,0.1035267349260523
28978074,Memo,DeepSeek,Expert,0.0976933267097201
28951559,Form,DeepSeek,Expert,0.0061169145822618995
28971645,Form,DeepSeek,Expert,0.11857703718733016
28981950,Form,DeepSeek,Expert,0.1690604428485936
28968489,Form,DeepSeek,Expert,0.10865528954632231
28971456,Memo,DeepSeek,Expert,
28964100,Article,DeepSeek,Expert,0.38386285999805714
28937600,Memo,DeepSeek,Expert,0.0521172638436482
28967827,Form,DeepSeek,Expert,0.0492610837438423
28992103,Form,DeepSeek,Expert,0.36345852895148667
28993442,Form,DeepSeek,Expert,0.0941408821593153
28950512,Memo,DeepSeek,Expert,0.048979591836734594
28944179,Memo,DeepSeek,Expert,0.712871287128713
28973402,Form,DeepSeek,Expert,0.0
28978398,Image/Map,DeepSeek,Expert,0.6741071428571429
28961780,Memo,DeepSeek,Expert,0.0607210626185958
28944035,Memo,DeepSeek,Expert,0.0545454545454545
28998146,Form,DeepSeek,Expert,0.0444444444444444
28934472,Form,DeepSeek,Expert,0.010137149672033368
28936287,Memo,DeepSeek,Expert,0.020569860940808867
28939248,Article,DeepSeek,Expert,0.0043691971600218
28940961,Form,DeepSeek,Expert,0.1255813953488372
28977130,Form,DeepSeek,Expert,0.0168791443651618
28973982,Form,DeepSeek,Expert,0.06981981981981973
28932295,Article,DeepSeek,Expert,0.3680176295870461
28997081,Form,DeepSeek,Expert,0.0
28984028,Image/Map,DeepSeek,Expert,0.8620689655172414
28984612,Memo,DeepSeek,Expert,0.032674004702767635
28933052,Form,DeepSeek,Expert,0.014321737937423834
28992561,Memo,DeepSeek,Expert,
28997278,Form,DeepSeek,Expert,0.025045299349716832
29000562,Memo,DeepSeek,Expert,0.003006388575723367
28992462,Form,DeepSeek,Expert,0.04939890710382506
28987698,Form,DeepSeek,Expert,0.1451612903225806
28969412,Form,DeepSeek,Expert,0.0653526970954356
28941795,Form,DeepSeek,Expert,0.22783882783882778
28960409,Form,DeepSeek,Expert,1.0
28938572,Memo,DeepSeek,Expert,0.0145278450363196
28930793,Memo,DeepSeek,Expert,0.04244158321411536
28997563,Image/Map,DeepSeek,Expert,0.022831050228310463
28952995,Form,DeepSeek,Expert,0.048569407745482636
28952481,Memo,DeepSeek,Expert,0.2857142857142857
28955301,Memo,DeepSeek,Expert,0.1392405063291139
28965919,Form,DeepSeek,Expert,0.025561580170410502
28978886,Form,DeepSeek,Expert,0.183879781420765
28930330,Memo,DeepSeek,Expert,0.0445344129554655
28991349,Form,DeepSeek,Expert,0.1333619825239937
28992015,Summary Table,DeepSeek,All,0.5446055781328285
28973130,Memo,DeepSeek,All,0.03518771849825196
28997059,Image/Map,DeepSeek,All,1.0
28982089,Memo,DeepSeek,All,0.15810944753449607
28974641,Form,DeepSeek,All,0.08171965757895959
28989706,Memo,DeepSeek,All,0.05839416058394161
28993832,Form,DeepSeek,All,0.34060261900565897
29000943,Form,DeepSeek,All,0.14539539539539534
28921378,Summary Table,DeepSeek,All,0.062181423223570086
28992946,Form,DeepSeek,All,0.16522855074242818
28976636,Article,DeepSeek,All,0.6143529411764707
29000999,Image/Map,DeepSeek,All,1.0
28970953,Form,DeepSeek,All,0.09850067068829563
28966961,Form,DeepSeek,All,0.18337216064112385
28988775,Memo,DeepSeek,All,1.0
28945497,Form,DeepSeek,All,0.061026559236048925
28968442,Others,DeepSeek,All,0.005917842250022122
28995196,Image/Map,DeepSeek,All,1.0
28974079,Memo,DeepSeek,All,0.17433284727242862
28991628,Memo,DeepSeek,All,0.027384585355599768
28984715,Form,DeepSeek,All,0.4567935268422143
28974853,Form,DeepSeek,All,0.3979554732485526
28947331,Memo,DeepSeek,All,0.4524298425735797
28980153,Article,DeepSeek,All,0.05634209297093705
28934561,Form,DeepSeek,All,0.02456186272695461
28977491,Form,DeepSeek,All,0.5017695928840695
28979792,Memo,DeepSeek,All,0.32751955348460426
28984139,Form,DeepSeek,All,0.4893902617009226
28994552,Form,DeepSeek,All,0.44604932780002726
29000491,Form,DeepSeek,All,1.0
28986666,Form,DeepSeek,All,0.16293762797307673
28974530,Form,DeepSeek,All,0.19339728375527426
28996954,Article,DeepSeek,All,0.5005852175533154
28974433,Form,DeepSeek,All,0.21871993188849345
28929660,Summary Table,DeepSeek,All,0.1214603051086218
28937364,Memo,DeepSeek,All,0.02349722091245511
28992749,Form,DeepSeek,All,0.00439463854098
28967347,Form,DeepSeek,All,0.0102116687653654
28991590,Form,DeepSeek,All,0.355604795503258
28944238,Image/Map,DeepSeek,All,0.059297299166580185
28972565,Memo,DeepSeek,All,0.036576199837321514
28977736,Form,DeepSeek,All,0.13667450427367073
28930868,Memo,DeepSeek,All,0.04373014884677187
28976751,Memo,DeepSeek,All,0.10503369005152592
28957510,Form,DeepSeek,All,0.04852535863559024
28932150,Form,DeepSeek,All,0.08980585059209362
28967725,Form,DeepSeek,All,0.07164179104477605
28942941,Form,DeepSeek,All,0.0891125511629962
28937540,Form,DeepSeek,All,0.3018297505558898
28943901,Form,DeepSeek,All,0.017811573541559503
28939621,Memo,DeepSeek,All,0.023526543548485355
28942727,Form,DeepSeek,All,0.10651072124756333
28931705,Memo,DeepSeek,All,0.1142067337859937
28978074,Memo,DeepSeek,All,0.10082115297032332
28951559,Form,DeepSeek,All,0.004291577740422867
28971645,Form,DeepSeek,All,0.1543601441061808
28981950,Form,DeepSeek,All,0.1856222714706853
28968489,Form,DeepSeek,All,0.5115089696554429
28971456,Memo,DeepSeek,All,
28964100,Article,DeepSeek,All,0.43082693783679227
28937600,Memo,DeepSeek,All,0.11988606977472267
28967827,Form,DeepSeek,All,0.05158730158730154
28992103,Form,DeepSeek,All,0.36645800730307765
28993442,Form,DeepSeek,All,0.07431355711136026
28950512,Memo,DeepSeek,All,0.04440405041908795
28944179,Memo,DeepSeek,All,0.7095709570957095
28973402,Form,DeepSeek,All,0.0073606729758149
28978398,Image/Map,DeepSeek,All,0.6708181800093564
28961780,Memo,DeepSeek,All,0.07927472064094451
28944035,Memo,DeepSeek,All,0.05235690235690231
28998146,Form,DeepSeek,All,0.12465755452887557
28934472,Form,DeepSeek,All,0.011329755515801988
28936287,Memo,DeepSeek,All,0.03717332183363105
28939248,Article,DeepSeek,All,0.0041264639844650446
28940961,Form,DeepSeek,All,0.08372093023255814
28977130,Form,DeepSeek,All,0.03266714612628576
28973982,Form,DeepSeek,All,0.09667707155781724
28932295,Article,DeepSeek,All,0.4078876142118018
28997081,Form,DeepSeek,All,0.0
28984028,Image/Map,DeepSeek,All,0.8953582205947173
28984612,Memo,DeepSeek,All,0.026291035499141212
28933052,Form,DeepSeek,All,0.015027221869769332
28992561,Memo,DeepSeek,All,
28997278,Form,DeepSeek,All,0.027020974734931653
29000562,Memo,DeepSeek,All,0.008649947796650256
28992462,Form,DeepSeek,All,0.05566484517304185
28987698,Form,DeepSeek,All,0.16745704970901049
28969412,Form,DeepSeek,All,0.05912863070539412
28941795,Form,DeepSeek,All,0.17851037851037846
28960409,Form,DeepSeek,All,1.0
28938572,Memo,DeepSeek,All,0.014527845036319601
28930793,Memo,DeepSeek,All,0.06994118582101409
28997563,Image/Map,DeepSeek,All,0.025875190258751887
28952995,Form,DeepSeek,All,0.045501242949007814
28952481,Memo,DeepSeek,All,0.28599773242630383
28955301,Memo,DeepSeek,All,0.14036568213783399
28965919,Form,DeepSeek,All,0.025389448317411085
28978886,Form,DeepSeek,All,0.1861566484517304
28930330,Memo,DeepSeek,All,0.0445344129554655
28991349,Form,DeepSeek,All,0.13713412596094157
